 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +23	 +0.1281483537408827E+004	 +0.0000000000000000E+000	 -0.1159372107023618E+000	 +0.1281483537408827E+004	
     +24	 +0.1368640280207054E+004	 +0.0000000000000000E+000	 -0.9126836658715413E-001	 +0.1368640280207054E+004	
     +25	 +0.1431587749430725E+004	 +0.0000000000000000E+000	 -0.7252598112408407E-001	 +0.1431587749430725E+004	
     +26	 +0.1530352398114382E+004	 +0.0000000000000000E+000	 -0.5212715789780656E-001	 +0.1530352398114382E+004	
     +27	 +0.1630980668809319E+004	 +0.0000000000000000E+000	 -0.3967451953462005E-001	 +0.1630980668809319E+004	
     +28	 +0.1716784212402813E+004	 +0.0000000000000000E+000	 -0.2083831800602306E-001	 +0.1716784212402813E+004	
     +29	 +0.1771661778771146E+004	 +0.0000000000000000E+000	 -0.6416131459019753E-002	 +0.1771661778771146E+004	
     +30	 +0.1830757900987213E+004	 +0.0000000000000000E+000	 +0.1335246452073640E-001	 +0.1830757900987213E+004	
     +31	 +0.1878988222457994E+004	 +0.0000000000000000E+000	 +0.2638601096069725E-001	 +0.1878988222457994E+004	
     +32	 +0.1958855704120368E+004	 +0.0000000000000000E+000	 -0.2480830597929604E+000	 +0.1958855704120368E+004	
     +33	 +0.1959911333068693E+004	 +0.2675936098799125E+002	 -0.3558571114859749E+000	 +0.1933151972080702E+004	
     +34	 +0.1979526783787904E+004	 +0.2391833297317238E+003	 -0.4053940195507668E+000	 +0.1740343454056180E+004	
     +35	 +0.2350216915223272E+004	 +0.8218322514643696E+004	 -0.4327639746768535E+000	 +0.0000000000000000E+000	
     +36	 +0.1771179859774042E+004	 +0.4934117129310204E+004	 -0.4449506348906101E+000	 +0.0000000000000000E+000	
     +37	 +0.2154806521193059E+004	 +0.1319971178042158E+005	 -0.4641875869946303E+000	 +0.0000000000000000E+000	
     +38	 +0.1621633155088863E+004	 +0.3573611220128588E+004	 -0.4803283438088096E+000	 +0.0000000000000000E+000	
     +39	 +0.2123358169411668E+004	 +0.7393989863005267E+004	 -0.5000481135793317E+000	 +0.0000000000000000E+000	
     +40	 +0.1687953750753225E+004	 +0.1940028656960506E+004	 -0.5148410280050821E+000	 +0.0000000000000000E+000	
     +41	 +0.1737159492577727E+004	 +0.7241353960948844E+003	 -0.5433175483404480E+000	 +0.1013024096482843E+004	
     +42	 +0.1777572431443666E+004	 +0.0000000000000000E+000	 -0.2843107084844310E+000	 +0.1777572431443666E+004	
     +43	 +0.1841585135079087E+004	 +0.0000000000000000E+000	 -0.1918859501333212E+000	 +0.1841585135079087E+004	
     +44	 +0.1802512715346820E+004	 +0.0000000000000000E+000	 -0.1405413865395593E+000	 +0.1802512715346820E+004	
     +45	 +0.1893777837832096E+004	 +0.0000000000000000E+000	 -0.8957813139195217E-001	 +0.1893777837832096E+004	
     +46	 +0.1937120648032313E+004	 +0.0000000000000000E+000	 -0.6443490032016856E-001	 +0.1937120648032313E+004	
     +47	 +0.1990791870303625E+004	 +0.0000000000000000E+000	 -0.3063246059998738E-001	 +0.1990791870303625E+004	
     +48	 +0.2101979839625702E+004	 +0.0000000000000000E+000	 -0.1332317294117462E-001	 +0.2101979839625702E+004	
     +49	 +0.2132739761256243E+004	 +0.0000000000000000E+000	 +0.8473559185498428E-002	 +0.2132739761256243E+004	
     +50	 +0.2147735035755865E+004	 +0.0000000000000000E+000	 +0.2665395217050488E-001	 +0.2147735035755865E+004	
     +51	 +0.2147110250407004E+004	 +0.0000000000000000E+000	 +0.4478317651194395E-001	 +0.2147110250407004E+004	
     +52	 +0.2153851289032936E+004	 +0.0000000000000000E+000	 +0.6505873318566315E-001	 +0.2153851289032936E+004	
     +53	 +0.2147630000110320E+004	 +0.0000000000000000E+000	 +0.8363559025960009E-001	 +0.2147630000110320E+004	
     +54	 +0.2146549217964909E+004	 +0.0000000000000000E+000	 +0.1037692247811900E+000	 +0.2146549217964909E+004	
     +55	 +0.2139670413637061E+004	 +0.0000000000000000E+000	 +0.1164890660227045E+000	 +0.2139670413637061E+004	
     +56	 +0.2186873722089991E+004	 +0.0000000000000000E+000	 -0.1662311733348566E+000	 +0.2186873722089991E+004	
     +57	 +0.2144878589193020E+004	 +0.2679230329929179E+002	 -0.2628466592647402E+000	 +0.2118086285893728E+004	
     +58	 +0.2387353001667305E+004	 +0.2236602815744294E+005	 -0.1944994572308908E+000	 +0.0000000000000000E+000	
     +59	 +0.2039162757696168E+004	 +0.4354581176284057E+005	 -0.2116019224742294E+000	 +0.0000000000000000E+000	
     +60	 +0.1714254013859146E+004	 +0.5713328164953639E+005	 -0.2238010220334645E+000	 +0.0000000000000000E+000	
     +61	 +0.1457887306469554E+004	 +0.6179885133733113E+005	 -0.2670356155178931E+000	 +0.0000000000000000E+000	
     +62	 +0.1232710438539120E+004	 +0.6800062551718320E+005	 -0.2730680810921014E+000	 +0.0000000000000000E+000	
     +63	 +0.1137179990580447E+004	 +0.6317672832021438E+005	 -0.2772633613057091E+000	 +0.0000000000000000E+000	
     +64	 +0.1100389119159095E+004	 +0.4617216760985241E+005	 -0.2956432814635668E+000	 +0.0000000000000000E+000	
     +65	 +0.1211475915414467E+004	 +0.1575288201345788E+005	 -0.3196717277429143E+000	 +0.0000000000000000E+000	
     +66	 +0.9158311116594272E+003	 +0.2873033658928288E+003	 -0.5628155432815522E-001	 +0.6285277457665984E+003	
     +67	 +0.1071188368433719E+004	 +0.5289362611146749E+003	 +0.3294055501363016E-001	 +0.5422521073190438E+003	
     +68	 +0.1129883178708227E+004	 +0.1386781886260715E+003	 +0.7429673068848926E-001	 +0.9912049900821557E+003	
     +69	 +0.1273315073161170E+004	 +0.0000000000000000E+000	 +0.1216822694214825E+000	 +0.1273315073161170E+004	
     +70	 +0.1366939998960161E+004	 +0.0000000000000000E+000	 +0.1398063256574092E+000	 +0.1366939998960161E+004	
     +71	 +0.1479619215967568E+004	 +0.0000000000000000E+000	 +0.1675688036577443E+000	 +0.1479619215967568E+004	
     +72	 +0.1635622948431007E+004	 +0.0000000000000000E+000	 +0.1793990057448121E+000	 +0.1635622948431007E+004	
     +73	 +0.1767071948781781E+004	 +0.0000000000000000E+000	 +0.1915295925330779E+000	 +0.1767071948781781E+004	
     +74	 +0.1945021783095197E+004	 +0.0000000000000000E+000	 +0.1894549062690654E+000	 +0.1945021783095197E+004	
     +75	 +0.2120617131410928E+004	 +0.0000000000000000E+000	 +0.1864779693976114E+000	 +0.2120617131410928E+004	
     +76	 +0.2275671777638494E+004	 +0.0000000000000000E+000	 +0.1795620926626112E+000	 +0.2275671777638494E+004	
     +77	 +0.2377195725227984E+004	 +0.2379775812800906E+003	 +0.1793573067086620E+000	 +0.2139218143947894E+004	
     +78	 +0.2484116769803754E+004	 +0.1260879379278647E+003	 +0.1766077033192026E+000	 +0.2358028831875889E+004	
     +79	 +0.2565824564667178E+004	 +0.0000000000000000E+000	 +0.1768280831958340E+000	 +0.2565824564667178E+004	
     +80	 +0.2697648590045098E+004	 +0.0000000000000000E+000	 -0.1277578437369635E+000	 +0.2697648590045098E+004	
     +81	 +0.2719377888164935E+004	 +0.5582650303380840E+002	 -0.2366026129647254E+000	 +0.2663551385131126E+004	
     +82	 +0.3018221580473609E+004	 +0.2899094238802040E+005	 -0.1425774177102984E+000	 +0.0000000000000000E+000	
     +83	 +0.2730181396323463E+004	 +0.5810731754966014E+005	 -0.1610269525179067E+000	 +0.0000000000000000E+000	
     +84	 +0.2461505510428259E+004	 +0.7903175026328134E+005	 -0.1919581293070695E+000	 +0.0000000000000000E+000	
     +85	 +0.2258749532322371E+004	 +0.8853405467813541E+005	 -0.2577811288922733E+000	 +0.0000000000000000E+000	
     +86	 +0.2070370533795913E+004	 +0.9052843656333721E+005	 -0.2828463997615195E+000	 +0.0000000000000000E+000	
     +87	 +0.2006315415407318E+004	 +0.7897327850758821E+005	 -0.2850896602264783E+000	 +0.0000000000000000E+000	
     +88	 +0.2004733085199799E+004	 +0.5476801023056999E+005	 -0.3215690743592748E+000	 +0.0000000000000000E+000	
     +89	 +0.2136060223346153E+004	 +0.2663948170757722E+005	 -0.3474954171245415E+000	 +0.0000000000000000E+000	
     +90	 +0.1876157468187241E+004	 +0.0000000000000000E+000	 -0.9874559329834996E-001	 +0.1876157468187241E+004	
     +91	 +0.2014619295488224E+004	 +0.0000000000000000E+000	 -0.1296314248924449E-001	 +0.2014619295488224E+004	
     +92	 +0.2026693548668327E+004	 +0.0000000000000000E+000	 +0.2120419566579344E-001	 +0.2026693548668327E+004	
     +93	 +0.2146494230792025E+004	 +0.0000000000000000E+000	 +0.6790451053045364E-001	 +0.2146494230792025E+004	
     +94	 +0.2225718267325651E+004	 +0.0000000000000000E+000	 +0.7713725617508339E-001	 +0.2225718267325651E+004	
     +95	 +0.2307061109583751E+004	 +0.0000000000000000E+000	 +0.9948186212895661E-001	 +0.2307061109583751E+004	
     +96	 +0.2444904676092192E+004	 +0.0000000000000000E+000	 +0.1025223385523794E+000	 +0.2444904676092192E+004	
     +97	 +0.2489346671921272E+004	 +0.0000000000000000E+000	 +0.1154886913113072E+000	 +0.2489346671921272E+004	
     +98	 +0.2515910367686531E+004	 +0.9154114956959792E+002	 +0.1186396223108093E+000	 +0.2424369218116933E+004	
     +99	 +0.2528680221307744E+004	 +0.2227303312874053E+002	 +0.1258952436958471E+000	 +0.2506407188179003E+004	
    +100	 +0.2575776493771310E+004	 +0.0000000000000000E+000	 +0.1311511266637726E+000	 +0.2575776493771310E+004	
    +101	 +0.2581381076777879E+004	 +0.0000000000000000E+000	 +0.1377399443497529E+000	 +0.2581381076777879E+004	
    +102	 +0.2593380667712571E+004	 +0.0000000000000000E+000	 +0.1468516818267191E+000	 +0.2593380667712571E+004	
    +103	 +0.2592391506155752E+004	 +0.0000000000000000E+000	 +0.1568234972586302E+000	 +0.2592391506155752E+004	
    +104	 +0.2663293188278931E+004	 +0.0000000000000000E+000	 -0.1348744998132431E+000	 +0.2663293188278931E+004	
    +105	 +0.2630193382278717E+004	 +0.5579349637430667E+002	 -0.2379072430379018E+000	 +0.2574399885904410E+004	
    +106	 +0.2568585375012640E+004	 +0.1458179880166341E+004	 -0.2898415100009420E+000	 +0.1110405494846299E+004	
    +107	 +0.2413865737584948E+004	 +0.3071018893500056E+004	 -0.3301946121284198E+000	 +0.0000000000000000E+000	
    +108	 +0.2748014888931486E+004	 +0.1198323718509739E+005	 -0.3385332427498995E+000	 +0.0000000000000000E+000	
    +109	 +0.2616000836139624E+004	 +0.1253228811411660E+005	 -0.3662967304945798E+000	 +0.0000000000000000E+000	
    +110	 +0.2494006195369212E+004	 +0.1255610447733513E+005	 -0.3786502432008698E+000	 +0.0000000000000000E+000	
    +111	 +0.2088617524909004E+004	 +0.1698750306184397E+004	 -0.4215527634679290E+000	 +0.3898672187246070E+003	
    +112	 +0.2188395215438719E+004	 +0.4949754555113251E+003	 -0.4613224612514057E+000	 +0.1693419759927394E+004	
    +113	 +0.2268702983772982E+004	 +0.1768639029986440E+003	 -0.4898710748584572E+000	 +0.2091839080774338E+004	
    +114	 +0.2293873972006461E+004	 +0.0000000000000000E+000	 -0.2456200631237331E+000	 +0.2293873972006461E+004	
    +115	 +0.2341537124631018E+004	 +0.0000000000000000E+000	 -0.1660093387836840E+000	 +0.2341537124631018E+004	
    +116	 +0.2277630322263274E+004	 +0.0000000000000000E+000	 -0.1238867063352202E+000	 +0.2277630322263274E+004	
    +117	 +0.2354735016594539E+004	 +0.0000000000000000E+000	 -0.8078873633453097E-001	 +0.2354735016594539E+004	
    +118	 +0.2381076663156527E+004	 +0.0000000000000000E+000	 -0.6729866319237453E-001	 +0.2381076663156527E+004	
    +119	 +0.2422423151024487E+004	 +0.0000000000000000E+000	 -0.4249163637848401E-001	 +0.2422423151024487E+004	
    +120	 +0.2533579516822859E+004	 +0.0000000000000000E+000	 -0.3479186210360392E-001	 +0.2533579516822859E+004	
    +121	 +0.2600193130029894E+004	 +0.0000000000000000E+000	 -0.2369188892796471E-001	 +0.2600193130029894E+004	
    +122	 +0.2708025619736667E+004	 +0.2221175504145403E+003	 -0.2482045661045354E-001	 +0.2485908069322126E+004	
    +123	 +0.2811867633467223E+004	 +0.2053042506940066E+003	 -0.2494796562274260E-001	 +0.2606563382773217E+004	
    +124	 +0.2897218918719191E+004	 +0.7480439790203806E+002	 -0.2758024558809672E-001	 +0.2822414520817153E+004	
    +125	 +0.2951848162949611E+004	 +0.0000000000000000E+000	 -0.2509673536433081E-001	 +0.2951848162949611E+004	
    +126	 +0.3032974932788100E+004	 +0.0000000000000000E+000	 -0.2534550100273767E-001	 +0.3032974932788100E+004	
    +127	 +0.3081606056876859E+004	 +0.0000000000000000E+000	 -0.2401121724409341E-001	 +0.3081606056876859E+004	
    +128	 +0.3126081409145705E+004	 +0.0000000000000000E+000	 -0.2397679912617839E-001	 +0.3126081409145705E+004	
    +129	 +0.3237246607463675E+004	 +0.2696508272203125E+002	 -0.2777058025777040E+000	 +0.3210281524741643E+004	
    +130	 +0.3506904224845040E+004	 +0.1397909553641017E+005	 -0.3991387492063853E+000	 +0.0000000000000000E+000	
    +131	 +0.3206427754995847E+004	 +0.4028731476090713E+005	 -0.3501617098510237E+000	 +0.0000000000000000E+000	
    +132	 +0.2973300486843808E+004	 +0.3535185395256316E+005	 -0.4655271181527430E+000	 +0.0000000000000000E+000	
    +133	 +0.2760558283320060E+004	 +0.6861320571607744E+005	 -0.4904648543877839E+000	 +0.0000000000000000E+000	
    +134	 +0.2515765874827566E+004	 +0.6802983057189175E+005	 -0.5363186707719095E+000	 +0.0000000000000000E+000	
    +135	 +0.2435778558482426E+004	 +0.6210983251369028E+005	 -0.5417287601713803E+000	 +0.0000000000000000E+000	
    +136	 +0.2393875973356714E+004	 +0.4850294113461357E+005	 -0.5768184113295745E+000	 +0.0000000000000000E+000	
    +137	 +0.2505531091535862E+004	 +0.2045526401056916E+005	 -0.6089902795823224E+000	 +0.0000000000000000E+000	
    +138	 +0.2135180668778908E+004	 +0.2680441339976145E+002	 -0.6311324113874849E+000	 +0.2108376255379146E+004	
    +139	 +0.2461785256372969E+004	 +0.0000000000000000E+000	 -0.6478849018977739E+000	 +0.2461785256372969E+004	
    +140	 +0.2408462176541222E+004	 +0.0000000000000000E+000	 -0.6649662953940179E+000	 +0.2408462176541222E+004	
    +141	 +0.2508684765565219E+004	 +0.0000000000000000E+000	 -0.6652324970627583E+000	 +0.2508684765565219E+004	
    +142	 +0.2582984070030500E+004	 +0.0000000000000000E+000	 -0.6776107980996501E+000	 +0.2582984070030500E+004	
    +143	 +0.2652929514088692E+004	 +0.0000000000000000E+000	 -0.6779375295319778E+000	 +0.2652929514088692E+004	
    +144	 +0.2677081713943734E+004	 +0.0000000000000000E+000	 -0.4777426173259003E+000	 +0.2677081713943734E+004	
    +145	 +0.2730116191645805E+004	 +0.0000000000000000E+000	 -0.3961607210636626E+000	 +0.2730116191645805E+004	
    +146	 +0.2784924569882061E+004	 +0.0000000000000000E+000	 -0.3535517985606171E+000	 +0.2784924569882061E+004	
    +147	 +0.2826296321634577E+004	 +0.0000000000000000E+000	 -0.3105280437973085E+000	 +0.2826296321634577E+004	
    +148	 +0.2870988984953144E+004	 +0.0000000000000000E+000	 -0.2914464221716817E+000	 +0.2870988984953144E+004	
    +149	 +0.2892053547463065E+004	 +0.0000000000000000E+000	 -0.2664902419279284E+000	 +0.2892053547463065E+004	
    +150	 +0.2921818461007208E+004	 +0.0000000000000000E+000	 -0.2514285532117805E+000	 +0.2921818461007208E+004	
    +151	 +0.2942119773393940E+004	 +0.0000000000000000E+000	 -0.2332898794688747E+000	 +0.2942119773393940E+004	
    +152	 +0.3029840278315488E+004	 +0.0000000000000000E+000	 -0.2190954582566300E+000	 +0.3029840278315488E+004	
    +153	 +0.3143856508711447E+004	 +0.5586214969543055E+002	 -0.3878874408863194E+000	 +0.3087994359016016E+004	
    +154	 +0.3001261891847987E+004	 +0.2348908682377643E+004	 -0.5749198453601594E+000	 +0.6523532094703442E+003	
    +155	 +0.3247877158793218E+004	 +0.9663225794949749E+004	 -0.5913629934183453E+000	 +0.0000000000000000E+000	
    +156	 +0.2490830033014905E+004	 +0.1487799758778619E+005	 -0.6135022437855335E+000	 +0.0000000000000000E+000	
    +157	 +0.2753465878174529E+004	 +0.2417818627327216E+005	 -0.6223641611603005E+000	 +0.0000000000000000E+000	
    +158	 +0.2574187023422466E+004	 +0.2597445307830950E+005	 -0.6318847302055005E+000	 +0.0000000000000000E+000	
    +159	 +0.2523961488317786E+004	 +0.2717449051936457E+005	 -0.6329795714422223E+000	 +0.0000000000000000E+000	
    +160	 +0.2467633223771447E+004	 +0.2673949738986805E+005	 -0.6465378323052275E+000	 +0.0000000000000000E+000	
    +161	 +0.2481949996411821E+004	 +0.2394216780816188E+005	 -0.6503185369011794E+000	 +0.0000000000000000E+000	
    +162	 +0.2214288793266390E+004	 +0.2677052724482148E+002	 -0.6627294583678259E+000	 +0.2187518266021569E+004	
    +163	 +0.2333748005525181E+004	 +0.0000000000000000E+000	 -0.6608957012029383E+000	 +0.2333748005525181E+004	
    +164	 +0.2273925470251320E+004	 +0.0000000000000000E+000	 -0.6663141702494775E+000	 +0.2273925470251320E+004	
    +165	 +0.2368325366371588E+004	 +0.0000000000000000E+000	 -0.6659579891129722E+000	 +0.2368325366371588E+004	
    +166	 +0.2436913450966651E+004	 +0.0000000000000000E+000	 -0.6736990100401530E+000	 +0.2436913450966651E+004	
    +167	 +0.2500768242250218E+004	 +0.0000000000000000E+000	 -0.6760003492044417E+000	 +0.2500768242250218E+004	
    +168	 +0.2509365266961356E+004	 +0.0000000000000000E+000	 -0.4985217122458357E+000	 +0.2509365266961356E+004	
    +169	 +0.2567855648162447E+004	 +0.0000000000000000E+000	 -0.4262835248761260E+000	 +0.2567855648162447E+004	
    +170	 +0.2634529824230561E+004	 +0.0000000000000000E+000	 -0.3793454533328292E+000	 +0.2634529824230561E+004	
    +171	 +0.2693718909983024E+004	 +0.0000000000000000E+000	 -0.3452744451467030E+000	 +0.2693718909983024E+004	
    +172	 +0.2801407328718195E+004	 +0.0000000000000000E+000	 -0.3242173316584463E+000	 +0.2801407328718195E+004	
    +173	 +0.2835994126177334E+004	 +0.0000000000000000E+000	 -0.3027795561545332E+000	 +0.2835994126177334E+004	
    +174	 +0.2877192423765173E+004	 +0.0000000000000000E+000	 -0.2857263851800619E+000	 +0.2877192423765173E+004	
    +175	 +0.2897099685221387E+004	 +0.0000000000000000E+000	 -0.2682191275994131E+000	 +0.2897099685221387E+004	
    +176	 +0.3026392223836252E+004	 +0.0000000000000000E+000	 -0.4456082543884417E+000	 +0.3026392223836252E+004	
    +177	 +0.3025350182890618E+004	 +0.2692390049490912E+002	 -0.5744829361354871E+000	 +0.2998426282395709E+004	
    +178	 +0.3021695698327833E+004	 +0.4300379572289117E+003	 -0.6155629713711271E+000	 +0.2591657741098921E+004	
    +179	 +0.2964852277722271E+004	 +0.1120768536970822E+004	 -0.6273717235667757E+000	 +0.1844083740751449E+004	
    +180	 +0.2972612998958927E+004	 +0.7887505552045167E+003	 -0.6493551899546262E+000	 +0.2183862443754410E+004	
    +181	 +0.2946900268502708E+004	 +0.1192923417217849E+004	 -0.6518850522411264E+000	 +0.1753976851284859E+004	
    +182	 +0.3194148029891089E+004	 +0.4049435191006231E+005	 -0.6517553823847084E+000	 +0.0000000000000000E+000	
    +183	 +0.3045261861939394E+004	 +0.2972373461197901E+005	 -0.6488374089299991E+000	 +0.0000000000000000E+000	
    +184	 +0.2925272330929215E+004	 +0.2742100236494139E+005	 -0.6567520086085138E+000	 +0.0000000000000000E+000	
    +185	 +0.2949430191384540E+004	 +0.1150616088960807E+005	 -0.6609247856861427E+000	 +0.0000000000000000E+000	
    +186	 +0.2498114654020793E+004	 +0.0000000000000000E+000	 -0.4760126120645916E+000	 +0.2498114654020793E+004	
    +187	 +0.2557042581208049E+004	 +0.0000000000000000E+000	 -0.4031976627309046E+000	 +0.2557042581208049E+004	
    +188	 +0.2500586610472073E+004	 +0.0000000000000000E+000	 -0.3626696743176188E+000	 +0.2500586610472073E+004	
    +189	 +0.2581572278996397E+004	 +0.0000000000000000E+000	 -0.3268910335561787E+000	 +0.2581572278996397E+004	
    +190	 +0.2625104817200223E+004	 +0.0000000000000000E+000	 -0.3084446112685235E+000	 +0.2625104817200223E+004	
    +191	 +0.2688018305499620E+004	 +0.1526275156795568E+003	 -0.2862211246959531E+000	 +0.2535390789820063E+004	
    +192	 +0.2819985278349319E+004	 +0.2920849347796339E+003	 -0.2722690143591941E+000	 +0.2527900343569685E+004	
    +193	 +0.2875719528743142E+004	 +0.1705575030367475E+003	 -0.2566090817103830E+000	 +0.2705162025706394E+004	
    +194	 +0.2936834162030151E+004	 +0.3116710300996156E+002	 -0.2435254226253682E+000	 +0.2905667059020190E+004	
    +195	 +0.2995011453278068E+004	 +0.1273783115616294E+003	 -0.2333371721512846E+000	 +0.2867633141716438E+004	
    +196	 +0.3119406608683935E+004	 +0.2250534106805217E+002	 -0.2263921611861295E+000	 +0.3096901267615883E+004	
    +197	 +0.3147223668167207E+004	 +0.0000000000000000E+000	 -0.2207207603468904E+000	 +0.3147223668167207E+004	
    +198	 +0.3182584712764612E+004	 +0.0000000000000000E+000	 -0.2157069848097549E+000	 +0.3182584712764612E+004	
    +199	 +0.3211182111968661E+004	 +0.0000000000000000E+000	 -0.2120808023016932E+000	 +0.3211182111968661E+004	
    +200	 +0.3343512364146002E+004	 +0.0000000000000000E+000	 -0.4047698694856167E+000	 +0.3343512364146002E+004	
    +201	 +0.3332680891381835E+004	 +0.2696709731686028E+002	 -0.5609032985991024E+000	 +0.3305713794064975E+004	
    +202	 +0.3330332718523949E+004	 +0.4941811553278844E+003	 -0.6067175508071864E+000	 +0.2836151563196064E+004	
    +203	 +0.3282796623702925E+004	 +0.8868609638460715E+003	 -0.6190639230816043E+000	 +0.2395935659856853E+004	
    +204	 +0.3273408794776446E+004	 +0.1455202941809461E+004	 -0.6443280176977287E+000	 +0.1818205852966985E+004	
    +205	 +0.3228525682896394E+004	 +0.1590624911608485E+004	 -0.6485117999084233E+000	 +0.1637900771287908E+004	
    +206	 +0.3440969245481479E+004	 +0.5222859837325159E+005	 -0.6561871087564510E+000	 +0.0000000000000000E+000	
    +207	 +0.3244988566343256E+004	 +0.5127351888314519E+005	 -0.6610760005427233E+000	 +0.0000000000000000E+000	
    +208	 +0.3114818260801903E+004	 +0.4034142972974589E+005	 -0.6711259468553943E+000	 +0.0000000000000000E+000	
    +209	 +0.3151918539177361E+004	 +0.1292434832081379E+005	 -0.6715003767108713E+000	 +0.0000000000000000E+000	
    +210	 +0.2713657333663677E+004	 +0.0000000000000000E+000	 -0.5035177959088974E+000	 +0.2713657333663677E+004	
    +211	 +0.2770014113170211E+004	 +0.0000000000000000E+000	 -0.4326584765961744E+000	 +0.2770014113170211E+004	
    +212	 +0.2687453516678464E+004	 +0.0000000000000000E+000	 -0.3810231926207681E+000	 +0.2687453516678464E+004	
    +213	 +0.2752491702315162E+004	 +0.0000000000000000E+000	 -0.3411363696780851E+000	 +0.2752491702315162E+004	
    +214	 +0.2766344887511727E+004	 +0.0000000000000000E+000	 -0.3200230424577544E+000	 +0.2766344887511727E+004	
    +215	 +0.2814945331706933E+004	 +0.0000000000000000E+000	 -0.2949765132259264E+000	 +0.2814945331706933E+004	
    +216	 +0.2933720591265908E+004	 +0.0000000000000000E+000	 -0.2817154669431983E+000	 +0.2933720591265908E+004	
    +217	 +0.2968848737589798E+004	 +0.0000000000000000E+000	 -0.2677267821101620E+000	 +0.2968848737589798E+004	
    +218	 +0.3015912203336356E+004	 +0.0000000000000000E+000	 -0.2585874899466461E+000	 +0.3015912203336356E+004	
    +219	 +0.3052673072376033E+004	 +0.0000000000000000E+000	 -0.2491424242135450E+000	 +0.3052673072376033E+004	
    +220	 +0.3164010695932813E+004	 +0.0000000000000000E+000	 -0.2390435323052270E+000	 +0.3164010695932813E+004	
    +221	 +0.3184513133095654E+004	 +0.0000000000000000E+000	 -0.2289036753697700E+000	 +0.3184513133095654E+004	
    +222	 +0.3212784393955838E+004	 +0.0000000000000000E+000	 -0.2196380666033172E+000	 +0.3212784393955838E+004	
    +223	 +0.3227627375610338E+004	 +0.0000000000000000E+000	 -0.2143348638330179E+000	 +0.3227627375610338E+004	
    +224	 +0.3347870420618537E+004	 +0.0000000000000000E+000	 -0.4052448647840234E+000	 +0.3347870420618537E+004	
    +225	 +0.3330620667289104E+004	 +0.2696305282568584E+002	 -0.5623633575686493E+000	 +0.3303657614463418E+004	
